"Priors"
p 0.0964706603 0.0735065189 0.1842444809 0.1425428622 0.0298042177 0.0203457173 0.166429367
               
"Mu"
s 0.0003 -0.0002 0.0002 -0.0023 0.0043 0.0032 0.0091 -0.0001 0.0019 0.0091 0.0092 0 0 0.2319 0.0084
s 0 0.0004 -0.0006 0 0.0008 0.0006 -0.0001 0.001 -0.0003 -0.0006 0.0002 0 0 0.0084 0.0021
               
"Sigma3"
s 0.0068 0.0013 -0.0028 -0.0006 0.0005 0.0007 -0.0001 0.0012 0.0008 -0.002 0.0001 0 0 -0.0002 0.0005
s 0.0013 0.0017 -0.0022 0.0004 0.0006 0.0008 -0.0004 0.0016 0.0007 -0.0014 0.0003 0 0 0.001 0.001
s -0.0028 -0.0022 0.0058 0.0003 -0.0028 -0.0012 -0.0015 -0.0001 -0.001 0.0016 -0.0004 0 0 0.0002 -0.0018
s -0.0006 0.0004 0.0003 0.0015 0.0005 -0.0003 0 0.0001 0.0016 -0.0001 0.0006 0 0 -0.0051 -0.0001
s 0.0005 0.0006 -0.0028 0.0005 0.0039 0 0.0039 -0.0032 0.0026 0.0008 0.0017 0 0 0.0048 0.001
s 0.0007 0.0008 -0.0012 -0.0003 0 0.0027 -0.0001 0.0035 0.0001 -0.0016 0.0002 0 0 0.007 0.0005
s -0.0001 -0.0004 -0.0015 0 0.0039 -0.0001 0.0059 -0.0056 0.0032 0.0027 0.0023 0 0 0.0092 -0.0004
s 0.0012 0.0016 -0.0001 0.0001 -0.0032 0.0035 -0.0056 0.0102 -0.0022 -0.0048 -0.0016 0 0 0.0021 0.0014
s 0.0008 0.0007 -0.001 0.0016 0.0026 0.0001 0.0032 -0.0022 0.0052 0.0014 0.0026 0 0 0.0086 -0.0003
s -0.002 -0.0014 0.0016 -0.0001 0.0008 -0.0016 0.0027 -0.0048 0.0014 0.0041 0.0009 0 0 0.008 -0.0014
s 0.0001 0.0003 -0.0004 0.0006 0.0017 0.0002 0.0023 -0.0016 0.0026 0.0009 0.0018 0 0 0.0099 0.0003
s 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
s 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
s -0.0002 0.001 0.0002 -0.0051 0.0048 0.007 0.0092 0.0021 0.0086 0.008 0.0099 0 0 0.2295 0.0086
s 0.0005 0.001 -0.0018 -0.0001 0.001 0.0005 -0.0004 0.0014 -0.0003 -0.0014 0.0003 0 0 0.0086 0.0027
               
"Sigma4"
s 0.0071 0.0014 -0.0025 -0.0006 0.0004 0.0006 0 0.0009 0.0014 -0.0026 0.0002 0 0 0.0002 0.0009
s 0.0014 0.0026 -0.0033 -0.0008 0.0004 0.0017 -0.0005 0.0018 0.0005 -0.0018 0.0002 0 0 0.0054 0.0012
s -0.0025 -0.0033 0.0099 0.0036 -0.0011 -0.0033 -0.0012 -0.0031 -0.0014 0.0026 -0.0005 0 0 -0.017 -0.002
s -0.0006 -0.0008 0.0036 0.0023 0 -0.0011 0 -0.001 0.0005 0.0008 0.0004 0 0 -0.0072 -0.0004
s 0.0004 0.0004 -0.0011 0 0.0035 0.0005 0.0037 -0.0027 0.0019 0.0012 0.0016 0 0 0.0067 0.0011
s 0.0006 0.0017 -0.0033 -0.0011 0.0005 0.0048 0.0011 0.0036 0.0008 -0.0018 0.0003 0 0 0.0085 0.0004
s 0 -0.0005 -0.0012 0 0.0037 0.0011 0.0064 -0.0039 0.003 0.0028 0.0023 0 0 0.0093 -0.0001
s 0.0009 0.0018 -0.0031 -0.001 -0.0027 0.0036 -0.0039 0.0079 -0.0006 -0.0042 -0.0011 0 0 0.0076 0.0012
s 0.0014 0.0005 -0.0014 0.0005 0.0019 0.0008 0.003 -0.0006 0.0044 0.0003 0.0025 0 0 0.0196 0.0012
s -0.0026 -0.0018 0.0026 0.0008 0.0012 -0.0018 0.0028 -0.0042 0.0003 0.0049 0.0005 0 0 0.0003 -0.0013
s 0.0002 0.0002 -0.0005 0.0004 0.0016 0.0003 0.0023 -0.0011 0.0025 0.0005 0.0017 0 0 0.011 0.0009
s 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
s 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
s 0.0002 0.0054 -0.017 -0.0072 0.0067 0.0085 0.0093 0.0076 0.0196 0.0003 0.011 0 0 0.2275 0.012
s 0.0009 0.0012 -0.002 -0.0004 0.0011 0.0004 -0.0001 0.0012 0.0012 -0.0013 0.0009 0 0 0.012 0.0027
               
"Sigma5"
s 0.0258 0.0044 -0.0067 -0.0019 0.0011 0.0019 0.0002 0.0019 0.0023 -0.0064 0.0002 0 0 -0.0003 0.0034
s 0.0044 0.0038 -0.0047 -0.0015 0.0007 0.0019 -0.0005 0.0017 0.0007 -0.0029 0.0002 0 0 0.0055 0.0019
s -0.0067 -0.0047 0.0123 0.0045 -0.0016 -0.0039 -0.0013 -0.0035 -0.0017 0.0044 -0.0004 0 0 -0.0176 -0.0032
s -0.0019 -0.0015 0.0045 0.0027 -0.0001 -0.0016 0.0001 -0.0012 0.0006 0.0018 0.0006 0 0 -0.007 -0.0009
s 0.0011 0.0007 -0.0016 -0.0001 0.0034 0.0007 0.0038 -0.0023 0.0022 0.0008 0.0017 0 0 0.0074 0.001
s 0.0019 0.0019 -0.0039 -0.0016 0.0007 0.0061 0.002 0.0036 0.001 -0.0022 0.0004 0 0 0.0083 0.0002
s 0.0002 -0.0005 -0.0013 0.0001 0.0038 0.002 0.0067 -0.0035 0.0034 0.0028 0.0024 0 0 0.0091 -0.0005
s 0.0019 0.0017 -0.0035 -0.0012 -0.0023 0.0036 -0.0035 0.0074 -0.0006 -0.0044 -0.001 0 0 0.0075 0.0015
s 0.0023 0.0007 -0.0017 0.0006 0.0022 0.001 0.0034 -0.0006 0.0053 0.0004 0.0028 0 0 0.0189 0.0004
s -0.0064 -0.0029 0.0044 0.0018 0.0008 -0.0022 0.0028 -0.0044 0.0004 0.0069 0.0007 0 0 -0.0017 -0.0026
s 0.0002 0.0002 -0.0004 0.0006 0.0017 0.0004 0.0024 -0.001 0.0028 0.0007 0.0018 0 0 0.0107 0.0004
s 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
s 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
s -0.0003 0.0055 -0.0176 -0.007 0.0074 0.0083 0.0091 0.0075 0.0189 -0.0017 0.0107 0 0 0.2242 0.0113
s 0.0034 0.0019 -0.0032 -0.0009 0.001 0.0002 -0.0005 0.0015 0.0004 -0.0026 0.0004 0 0 0.0113 0.0042

"Sigma6"
s 0.026 0.0042 -0.0059 -0.0017 0.0009 0.0017 0.0004 0.0014 0.0015 -0.0057 0 0 0 -0.0006 0.0039
s 0.0042 0.0041 -0.0052 -0.0018 0.0006 0.0019 -0.0005 0.0017 0.0006 -0.003 0.0002 0 0 0.0067 0.0023
s -0.0059 -0.0052 0.0139 0.005 -0.0015 -0.0039 -0.0013 -0.0039 -0.0014 0.0051 -0.0003 0 0 -0.0201 -0.0036
s -0.0017 -0.0018 0.005 0.003 -0.0002 -0.0018 0.0001 -0.0014 0.0007 0.0021 0.0006 0 0 -0.0072 -0.0011
s 0.0009 0.0006 -0.0015 -0.0002 0.0034 0.0008 0.0039 -0.0021 0.0023 0.001 0.0017 0 0 0.0077 0.001
s 0.0017 0.0019 -0.0039 -0.0018 0.0008 0.0069 0.0024 0.0035 0.001 -0.002 0.0004 0 0 0.0082 0.0002
s 0.0004 -0.0005 -0.0013 0.0001 0.0039 0.0024 0.0069 -0.0031 0.0035 0.0029 0.0024 0 0 0.0089 -0.0006
s 0.0014 0.0017 -0.0039 -0.0014 -0.0021 0.0035 -0.0031 0.0068 -0.0008 -0.0046 -0.001 0 0 0.0078 0.0015
s 0.0015 0.0006 -0.0014 0.0007 0.0023 0.001 0.0035 -0.0008 0.0056 0.0006 0.0029 0 0 0.0185 -0.0002
s -0.0057 -0.003 0.0051 0.0021 0.001 -0.002 0.0029 -0.0046 0.0006 0.0074 0.0008 0 0 -0.0053 -0.0033
s 0 0.0002 -0.0003 0.0006 0.0017 0.0004 0.0024 -0.001 0.0029 0.0008 0.0018 0 0 0.0105 0.0002
s 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
s 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
s -0.0006 0.0067 -0.0201 -0.0072 0.0077 0.0082 0.0089 0.0078 0.0185 -0.0053 0.0105 0 0 0.2228 0.0111
s 0.0039 0.0023 -0.0036 -0.0011 0.001 0.0002 -0.0006 0.0015 -0.0002 -0.0033 0.0002 0 0 0.0111 0.0051

"Sigma7"
s 0.008 0.001 -0.001 -0.0005 0.0001 0.0005 0.0002 0 -0.0001 -0.0008 -0.0001 0 0 -0.0001 0.0009
s 0.001 0.0037 -0.0056 -0.0021 0.0004 0.0016 -0.0004 0.0018 0.0006 -0.0022 0.0003 0 0 0.0099 0.0017
s -0.001 -0.0056 0.015 0.0059 -0.0014 -0.0039 -0.0013 -0.0044 -0.0009 0.0044 -0.0001 0 0 -0.0233 -0.0027
s -0.0005 -0.0021 0.0059 0.0033 -0.0001 -0.002 0.0003 -0.0019 0.0007 0.0024 0.0007 0 0 -0.0084 -0.001
s 0.0001 0.0004 -0.0014 -0.0001 0.0033 0.0009 0.0039 -0.002 0.0025 0.0012 0.0018 0 0 0.0086 0.0007
s 0.0005 0.0016 -0.0039 -0.002 0.0009 0.0079 0.0031 0.0033 0.0012 -0.0019 0.0005 0 0 0.0084 -0.0006
s 0.0002 -0.0004 -0.0013 0.0003 0.0039 0.0031 0.0073 -0.0026 0.0037 0.0028 0.0025 0 0 0.0092 -0.0008
s 0 0.0018 -0.0044 -0.0019 -0.002 0.0033 -0.0026 0.0062 -0.001 -0.0043 -0.0009 0 0 0.009 0.0012
s -0.0001 0.0006 -0.0009 0.0007 0.0025 0.0012 0.0037 -0.001 0.0048 0.0008 0.0028 0 0 0.0208 -0.0001
s -0.0008 -0.0022 0.0044 0.0024 0.0012 -0.0019 0.0028 -0.0043 0.0008 0.0062 0.0007 0 0 -0.0078 -0.0021
s -0.0001 0.0003 -0.0001 0.0007 0.0018 0.0005 0.0025 -0.0009 0.0028 0.0007 0.0018 0 0 0.0113 0.0002
s 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
s 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0001 0
s -0.0001 0.0099 -0.0233 -0.0084 0.0086 0.0084 0.0092 0.009 0.0208 -0.0078 0.0113 0 0.0001 0.2222 0.0106
s 0.0009 0.0017 -0.0027 -0.001 0.0007 -0.0006 -0.0008 0.0012 -0.0001 -0.0021 0.0002 0 0 0.0106 0.004

"Related_Object"
pose 0 0 0 0 0 0 1        
grasp 0 0 0
name roomDoor              
