"Priors"               
p 0.1187 0.1909 0.09241 0.007738 0.1751 0.1246 0.0892 0.201       
               
"Mu"               
s 0 -0.0005 0.0002 0.0004 0.0003 -0.0002 0 0.0001 -0.0015 -0.0001 0.0011 0 0 -0.0027 0.0025
s 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
s 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
s 0.0013 -0.0007 -0.001 -0.0013 0.0002 0.002 0.0002 0.0018 0.0177 -0.0013 -0.0027 0 0 0.0216 -0.0249
s -0.0005 0.0013 0.0015 0.0009 -0.0005 -0.0022 -0.0003 -0.0024 -0.0246 0.0009 0.0025 0 0 -0.0249 0.0315
               
"Sigma3"               
s 0.007 -0.0001 0.0031 -0.0006 0.0006 -0.0013 -0.0021 0.0022 0 0.0013 0.0008 0 0 -0.0001 -0.0004
s -0.0001 0.0002 0.0002 -0.0001 0.0002 -0.0002 -0.0001 0 0 0.0001 0 0 0 0 0.0001
s 0.0031 0.0002 0.0043 -0.0007 0.0015 -0.0027 -0.0021 0.0014 -0.001 0.0022 0.0008 0 0 -0.0023 0.0028
s -0.0006 -0.0001 -0.0007 0.0002 -0.0001 0.0003 0.0005 -0.0004 0.0001 -0.0002 -0.0002 0 0 0.0002 -0.0003
s 0.0006 0.0002 0.0015 -0.0001 0.0044 -0.0042 0.0021 -0.0035 -0.0004 0.0018 0.0001 0 0 -0.0007 0.0004
s -0.0013 -0.0002 -0.0027 0.0003 -0.0042 0.0051 -0.0012 0.0031 0.0005 -0.0023 -0.0003 0 0 0.0009 -0.0007
s -0.0021 -0.0001 -0.0021 0.0005 0.0021 -0.0012 0.0037 -0.0044 0.0006 -0.0004 -0.0009 0 0 0.0014 -0.002
s 0.0022 0 0.0014 -0.0004 -0.0035 0.0031 -0.0044 0.0067 -0.0001 -0.0002 0.001 0 0 -0.0016 0.0021
s 0 0 -0.001 0.0001 -0.0004 0.0005 0.0006 -0.0001 0.0112 -0.0014 -0.0036 0 0 0.0132 -0.0163
s 0.0013 0.0001 0.0022 -0.0002 0.0018 -0.0023 -0.0004 -0.0002 -0.0014 0.0025 0.0008 0 0 -0.0033 0.0038
s 0.0008 0 0.0008 -0.0002 0.0001 -0.0003 -0.0009 0.001 -0.0036 0.0008 0.0028 0 0 -0.0056 0.0057
s 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
s 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
s -0.0001 0 -0.0023 0.0002 -0.0007 0.0009 0.0014 -0.0016 0.0132 -0.0033 -0.0056 0 0 0.0203 -0.0239
s -0.0004 0.0001 0.0028 -0.0003 0.0004 -0.0007 -0.002 0.0021 -0.0163 0.0038 0.0057 0 0 -0.0239 0.0298
               
"Sigma4"               
s 0.0151 -0.0002 0.0064 -0.0011 0.0019 -0.003 -0.0036 0.0035 -0.0001 0.0027 0.0014 0 0 0.0005 -0.0013
s -0.0002 0.0003 0.0001 -0.0001 0.0002 -0.0002 0 -0.0001 0 0.0001 -0.0001 0 0 0 0
s 0.0064 0.0001 0.0055 -0.0009 0.0018 -0.0032 -0.0027 0.002 -0.0014 0.0026 0.0009 0 0 -0.002 0.0027
s -0.0011 -0.0001 -0.0009 0.0003 -0.0002 0.0005 0.0006 -0.0005 0.0001 -0.0003 -0.0001 0 0 0.0001 -0.0003
s 0.0019 0.0002 0.0018 -0.0002 0.0045 -0.0042 0.002 -0.0034 0 0.0017 0.0001 0 0 0.0002 -0.0007
